% b (um),w (um),Ef (eV),0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,2.9,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5
2,10,0,0.006559218,0.000636,0.002696644,0.006559218,0.01263566,0.021136993,0.031887145,0.0443,0.057542856,0.07078212,0.083372824,0.094927819,0.105288725,0.114452111,0.122492012,0.1294983,0.13553688,0.140629225,0.144751466,0.147843559,0.149828831,0.150640242,0.150247385,0.148674189,0.145998532,0.142344977,0.137854367,0.132672091,0.126934666,0.120764295,0.114267538,0.10753634,0.100650338,0.093679121,0.086683968,0.07971969,0.072836283,0.066080251,0.059495534,0.053123946,0.047005059,0.041175679,0.035669087,0.030514302,0.025735518,0.021351774,0.017376887,0.013819624,0.01068403,0.007969792
3,11,0.1,0.002565641,0.010132711,0.022350945,0.038756709,0.058911445,0.082521696,0.109496963,0.139902046,0.173770956,0.210784545,0.249906751,0.289204108,0.326100456,0.358078789,0.383456673,0.401759892,0.413556318,0.419995051,0.422367048,0.421838984,0.419353414,0.415628843,0.411199321,0.406456529,0.40167539,0.397018659,0.392512741,0.388009668,0.383147127,0.377336916,0.369813701,0.359769594,0.346559139,0.32990641,0.310006495,0.287464554,0.263114969,0.23782418,0.212352501,0.187301711,0.163124833,0.140162098,0.118674173,0.098862995,0.08087171,0.064787446,0.050643831,0.038430923,0.028103893,0.019589165
4,12,0.2,0.006653793,0.025719514,0.05482135,0.090853246,0.130778715,0.172178079,0.213463222,0.253841873,0.293165035,0.331744317,0.370179048,0.409190011,0.449434649,0.491277014,0.534513521,0.578121865,0.620186189,0.658173161,0.689581509,0.712704326,0.727088074,0.733460933,0.733266652,0.728131429,0.719487807,0.70840936,0.695597128,0.681443247,0.666111562,0.64961727,0.631891678,0.612833221,0.592350016,0.570388024,0.546952171,0.522109577,0.495975212,0.468664492,0.440227041,0.410564329,0.379377379,0.346202896,0.310596178,0.272450758,0.232322746,0.191541577,0.15197399,0.115535091,0.08371558,0.057337959
5,13,0.4,0.016293695,0.06029446,0.120672949,0.185968002,0.248459022,0.304512529,0.353282665,0.395359307,0.431890121,0.464130168,0.493254151,0.52030072,0.546177625,0.571678935,0.597508314,0.624287455,0.652547286,0.682689093,0.714910971,0.749096535,0.784681319,0.820544667,0.855012245,0.886061973,0.911756405,0.930772356,0.942777739,0.94845329,0.949168372,0.946509043,0.94187405,0.936241282,0.930089413,0.923410035,0.915751328,0.906257293,0.893699597,0.876512779,0.852863569,0.820795133,0.778488805,0.724663464,0.659071154,0.582951361,0.499223732,0.412221109,0.326944362,0.248078352,0.179151101,0.122121833
6,14,0.5,0.024013157,0.085393875,0.162256599,0.237158613,0.302097605,0.355623538,0.399149101,0.434825528,0.464685799,0.490407697,0.513314445,0.534443844,0.554623752,0.574535196,0.594759609,0.61581069,0.638151065,0.662191962,0.6882715,0.716604232,0.747196674,0.779726374,0.813405094,0.846879875,0.878267638,0.905424489,0.92646158,0.94033995,0.947237614,0.948469472,0.946016468,0.941940512,0.937943647,0.93515964,0.934122499,0.934810342,0.936685397,0.938683649,0.939147084,0.935708681,0.925182383,0.903571037,0.866382239,0.80949353,0.730677518,0.631422565,0.517998357,0.40056199,0.290225568,0.195681412
